account_id,associate_id,origination_date,account_balance,is_migrated,days_delinquent,cured_flag,last_payment_date,delinquency_status
462,7,2023-02-18,472984,1,0,0,2023-11-30,Current
463,4,2024-05-29,245490,0,0,0,2022-03-20,Current
464,1,2023-01-17,223860,0,30,0,2022-02-09,Early
465,5,2022-09-30,165945,0,60,0,2024-05-14,30-60
466,23,2024-03-14,263456,0,15,0,2022-09-18,Early
467,10,2024-11-19,358974,1,90,0,2024-10-10,60-90
468,22,2024-06-02,102446,1,0,0,2024-07-23,Current
469,5,2025-05-31,458376,1,0,0,2024-01-12,Current
470,4,2022-11-14,237655,0,60,1,2023-11-15,30-60
471,2,2025-10-20,477214,0,60,0,2024-09-11,30-60
472,20,2023-05-01,470446,0,60,0,2023-10-17,30-60
473,10,2025-01-29,190148,0,30,0,2023-04-26,Early
474,19,2022-02-19,119341,0,0,0,2025-04-20,Current
475,1,2022-03-27,81085,0,0,0,2023-04-24,Current
476,24,2022-01-06,367715,0,90,0,2022-05-15,60-90
477,5,2025-03-28,457931,0,0,0,2022-03-11,Current
478,13,2023-02-20,440452,0,0,0,2023-12-18,Current
479,4,2025-09-12,55750,0,15,0,2022-08-25,Early
480,16,2023-12-28,426075,0,0,0,2024-01-12,Current
481,24,2025-03-30,390912,0,30,1,2023-03-18,Early
482,16,2023-10-14,85903,0,0,0,2025-10-17,Current
483,23,2024-12-11,253561,1,30,0,2025-07-13,Early
484,2,2023-06-13,475309,1,15,0,2023-06-10,Early
485,17,2025-06-18,141036,1,15,0,2022-01-25,Early
486,20,2025-03-01,137954,0,0,0,2022-02-25,Current
487,24,2023-04-13,477530,0,0,0,2023-04-29,Current
488,12,2024-01-23,491441,0,0,1,2024-07-12,Current
489,18,2025-06-02,395158,0,0,0,2022-02-08,Current
490,3,2022-02-17,478395,0,15,0,2022-03-06,Early
491,1,2025-12-09,167305,1,0,0,2025-01-02,Current
492,1,2025-03-15,468554,0,0,0,2023-08-21,Current
493,19,2024-02-28,250753,1,0,0,2023-11-30,Current
494,11,2022-02-22,82101,1,15,1,2022-04-23,Early
495,5,2025-10-19,52775,0,0,0,2024-03-03,Current
496,12,2022-08-07,161497,0,60,1,2023-01-28,30-60
497,3,2023-06-24,95619,0,15,0,2023-03-30,Early
498,1,2023-02-09,489054,0,30,1,2022-08-27,Early
499,1,2022-10-07,302388,0,60,1,2025-12-12,30-60
500,8,2022-11-06,462755,0,0,1,2024-05-14,Current
501,10,2025-10-30,283346,0,60,1,2023-06-20,30-60
502,11,2023-06-05,369268,0,0,0,2024-05-10,Current
503,12,2025-06-01,115149,0,60,0,2025-12-06,30-60
504,13,2024-11-09,76616,0,60,0,2025-02-09,30-60
505,12,2025-04-23,271767,0,0,0,2024-02-05,Current
506,14,2024-09-20,235639,0,0,1,2024-08-14,Current
507,2,2022-11-23,218171,0,0,0,2023-11-16,Current
508,19,2022-11-10,256903,0,15,0,2022-04-04,Early
509,18,2023-11-13,281318,1,0,0,2022-02-26,Current
510,3,2022-01-28,373943,0,0,1,2025-11-06,Current
511,23,2022-04-14,402365,0,0,1,2023-03-30,Current
512,17,2022-03-09,427023,0,0,0,2024-07-05,Current
513,8,2024-08-27,337623,0,90,0,2025-05-28,60-90
514,10,2022-03-20,489388,0,30,0,2023-02-26,Early
515,2,2023-11-14,411309,0,0,0,2024-08-09,Current
516,19,2024-08-26,105863,0,0,0,2022-07-08,Current
517,9,2022-05-16,223115,0,0,0,2023-01-03,Current
518,7,2022-07-18,394713,0,0,0,2023-10-09,Current
519,4,2023-06-11,458624,0,30,0,2025-03-23,Early
520,21,2022-04-06,303347,0,0,0,2025-05-08,Current
521,18,2024-02-23,239052,0,0,1,2024-08-09,Current
522,13,2023-02-22,328495,1,60,1,2023-03-09,30-60
523,11,2024-02-28,185203,0,60,0,2025-03-14,30-60
524,24,2024-01-19,297908,1,0,1,2024-07-03,Current
525,4,2025-12-23,356969,0,0,0,2023-09-27,Current
526,25,2024-12-03,323493,0,0,0,2025-04-13,Current
527,21,2023-07-19,242003,1,15,0,2023-11-20,Early
528,25,2022-10-21,356398,0,90,1,2025-01-01,60-90
529,4,2024-06-30,350369,1,0,0,2023-12-20,Current
530,10,2022-05-17,324597,0,0,0,2025-01-18,Current
531,5,2024-05-12,199886,0,60,0,2023-07-20,30-60
532,9,2024-01-21,199335,1,30,1,2023-06-26,Early
533,24,2024-09-29,127694,0,120,1,2024-10-21,90+
534,3,2024-08-24,65735,1,0,0,2023-10-06,Current
535,17,2024-07-21,459046,0,0,1,2025-02-03,Current
536,3,2025-05-23,360037,0,0,0,2023-05-15,Current
537,16,2023-08-26,225745,0,0,1,2023-10-10,Current
538,4,2023-06-28,439150,1,15,1,2024-12-23,Early
539,18,2024-06-27,270534,0,0,0,2025-02-19,Current
540,17,2024-08-30,95066,0,0,1,2023-06-22,Current
541,7,2024-11-25,281387,1,60,0,2025-08-01,30-60
542,24,2023-04-03,184445,1,0,1,2024-02-22,Current
543,23,2023-02-17,453551,0,30,1,2025-01-18,Early
544,5,2023-03-05,466957,0,0,0,2023-01-25,Current
545,12,2022-07-07,322836,0,30,0,2022-05-24,Early
546,17,2024-02-07,490511,0,0,0,2022-12-23,Current
547,23,2024-07-08,95541,0,30,1,2024-02-13,Early
548,13,2023-10-09,215129,0,0,1,2025-05-23,Current
549,23,2025-05-26,116983,0,0,0,2023-06-14,Current
550,25,2025-10-27,200655,1,30,0,2022-01-12,Early
551,3,2024-09-08,203837,1,0,0,2024-12-11,Current
552,9,2023-08-07,240359,0,0,0,2022-12-09,Current
553,17,2024-04-04,467122,0,60,0,2025-08-05,30-60
554,17,2025-01-16,432891,0,60,0,2022-07-29,30-60
555,20,2024-12-10,397247,0,0,0,2024-03-03,Current
556,16,2024-01-08,260747,0,0,0,2022-10-23,Current
557,25,2025-04-30,227597,0,0,0,2022-04-11,Current
558,22,2022-02-04,219302,0,0,1,2023-01-11,Current
559,13,2022-02-10,462736,0,90,0,2025-04-25,60-90
560,19,2023-11-09,495150,0,15,0,2025-03-26,Early
561,17,2023-01-19,337710,0,0,0,2024-01-21,Current
562,4,2022-04-07,385337,0,120,0,2025-05-22,90+
563,12,2024-11-27,473350,0,15,0,2023-04-22,Early
564,9,2023-06-29,453561,0,15,0,2023-07-28,Early
565,19,2022-10-15,302084,1,0,0,2023-11-05,Current
566,12,2023-04-24,171015,1,0,1,2022-05-09,Current
567,9,2022-04-04,222257,0,15,0,2023-05-27,Early
568,7,2025-01-25,296536,0,0,0,2025-03-19,Current
569,14,2023-06-15,274021,0,0,0,2022-12-24,Current
570,20,2023-02-01,180956,0,0,0,2024-07-28,Current
571,19,2022-01-03,120744,0,0,1,2023-04-13,Current
572,15,2025-04-07,345599,0,0,1,2022-01-27,Current
573,16,2022-06-25,471234,0,15,0,2022-06-29,Early
574,21,2025-08-01,366363,0,0,0,2024-07-02,Current
575,5,2023-12-15,358135,0,0,1,2022-10-17,Current
576,3,2025-04-11,123616,0,15,0,2024-12-15,Early
577,12,2023-06-11,137438,0,0,0,2023-04-04,Current
578,25,2024-09-29,166841,0,0,0,2025-07-13,Current
579,20,2022-03-25,190558,0,30,0,2025-07-19,Early
580,21,2024-08-12,219934,0,0,1,2022-12-02,Current
581,4,2023-09-10,302734,1,30,0,2025-01-22,Early
582,21,2022-03-10,108870,1,30,0,2024-04-08,Early
583,23,2024-02-14,136694,0,0,0,2022-12-03,Current
584,16,2023-12-01,287068,0,0,1,2024-04-16,Current
585,25,2023-02-07,356000,0,90,0,2023-02-28,60-90
586,7,2023-07-11,151407,1,0,1,2022-01-14,Current
587,13,2024-07-31,81379,0,60,0,2023-12-12,30-60
588,21,2025-11-14,376873,0,15,1,2024-07-22,Early
589,10,2025-06-16,471594,1,0,0,2022-04-06,Current
590,7,2025-10-22,286500,0,0,0,2023-05-10,Current
591,14,2024-05-10,104353,0,0,0,2023-10-15,Current
592,5,2023-10-17,231068,0,0,1,2022-06-01,Current
593,3,2022-01-11,326175,0,15,0,2024-06-10,Early
594,23,2024-03-26,261144,0,60,0,2025-12-13,30-60
595,11,2023-05-19,115982,0,30,0,2025-08-23,Early
596,11,2023-04-01,86683,0,0,0,2024-03-01,Current
597,18,2025-04-16,164091,0,60,1,2024-05-11,30-60
598,15,2023-09-22,167797,1,60,0,2022-08-14,30-60
599,12,2024-07-15,460834,0,90,1,2024-04-16,60-90
600,9,2025-01-20,56587,0,0,0,2022-11-13,Current
601,10,2022-08-02,374934,1,30,1,2023-07-13,Early
602,12,2022-05-19,343624,1,15,0,2022-08-13,Early
603,17,2025-10-15,279602,0,0,0,2023-05-23,Current
604,6,2022-04-07,201599,1,120,0,2023-03-02,90+
605,7,2024-08-10,335713,0,0,1,2025-05-14,Current
606,14,2022-03-21,323295,1,0,0,2025-03-16,Current
607,13,2023-08-18,240246,0,60,0,2023-03-06,30-60
608,8,2025-02-14,94739,0,0,1,2024-11-18,Current
609,10,2023-12-09,82954,1,60,1,2023-07-30,30-60
610,9,2025-07-05,293935,0,30,1,2025-05-03,Early
611,18,2024-05-17,159373,0,0,0,2025-05-19,Current
612,2,2023-06-13,478519,0,0,0,2024-11-16,Current
613,5,2025-09-04,84700,0,30,1,2023-03-22,Early
614,5,2025-07-18,173728,0,15,0,2024-05-12,Early
615,6,2025-01-16,378932,1,90,0,2024-03-28,60-90
616,19,2023-07-02,121045,0,60,0,2022-12-19,30-60
617,8,2022-07-21,481058,0,0,1,2024-10-05,Current
618,16,2024-08-21,194972,1,0,0,2024-06-15,Current
619,13,2025-09-11,440136,0,90,1,2025-05-28,60-90
620,1,2023-07-24,392203,0,0,0,2023-11-23,Current
621,22,2022-10-21,51881,0,0,1,2024-03-19,Current
622,20,2023-09-21,476253,0,30,0,2024-08-16,Early
623,17,2025-06-14,444846,0,60,0,2023-07-24,30-60
624,7,2022-06-13,332933,1,15,0,2025-03-06,Early
625,25,2022-12-04,438227,0,0,1,2024-10-03,Current
626,13,2025-10-18,138059,0,15,0,2023-09-23,Early
627,4,2023-07-20,264566,0,30,1,2025-12-11,Early
628,4,2025-09-13,358295,0,60,0,2024-11-22,30-60
629,6,2024-02-03,492136,0,90,0,2023-02-07,60-90
630,19,2024-07-06,159388,0,0,0,2022-01-20,Current
631,12,2022-04-26,248303,0,30,0,2025-12-29,Early
632,22,2025-05-21,315406,1,90,1,2024-11-03,60-90
633,7,2025-09-03,379125,0,0,0,2025-11-26,Current
634,10,2023-03-19,433095,0,0,1,2023-12-18,Current
635,19,2025-01-03,435243,1,60,1,2025-07-28,30-60
636,7,2023-06-06,131972,0,0,0,2022-05-14,Current
637,3,2025-03-18,387629,0,0,0,2023-11-04,Current
638,13,2022-07-06,104722,0,0,0,2022-12-01,Current
639,13,2023-03-04,401643,0,0,1,2023-12-27,Current
640,18,2024-07-08,231890,0,0,0,2025-05-20,Current
641,20,2023-05-22,473148,0,0,0,2023-06-08,Current
642,8,2022-12-24,319045,0,90,1,2025-04-26,60-90
643,9,2022-06-16,167473,0,30,0,2023-02-07,Early
644,7,2025-06-17,320741,0,30,0,2023-04-16,Early
645,1,2022-09-15,441775,0,0,0,2025-08-17,Current
646,3,2024-08-18,376053,1,30,0,2023-10-18,Early
647,13,2025-03-08,384535,1,30,0,2023-06-10,Early
648,25,2024-09-20,265286,1,15,0,2022-06-27,Early
649,17,2024-03-16,451479,0,0,1,2024-11-28,Current
650,25,2024-09-30,375437,0,0,0,2024-11-23,Current
651,24,2025-12-05,293896,0,60,0,2022-01-11,30-60
652,1,2025-10-24,206877,0,15,0,2022-01-04,Early
653,6,2023-10-06,61874,0,30,0,2022-04-24,Early
654,21,2023-09-16,274137,0,15,0,2022-02-03,Early
655,6,2023-09-30,398546,0,0,0,2023-02-19,Current
656,12,2024-02-24,326223,0,30,0,2025-08-29,Early
657,13,2023-09-30,493066,1,0,0,2022-06-16,Current
658,13,2024-06-11,384923,0,15,0,2023-02-01,Early
659,15,2025-10-01,145408,0,120,0,2022-01-11,90+
660,21,2023-01-13,452234,0,30,0,2022-11-11,Early
661,16,2022-12-01,170606,0,0,0,2025-08-13,Current
662,22,2023-10-18,492716,0,0,0,2025-10-16,Current
663,21,2025-09-20,170062,0,15,0,2022-09-29,Early
664,11,2024-05-08,62100,0,60,0,2025-02-12,30-60
665,5,2025-09-19,369165,1,15,0,2023-09-19,Early
666,4,2024-01-06,200872,1,0,1,2024-05-13,Current
667,3,2023-09-12,440270,1,0,0,2024-09-29,Current
668,19,2022-10-07,244472,1,30,0,2023-03-25,Early
669,20,2025-05-10,404590,0,30,0,2025-09-10,Early
670,25,2023-11-23,341581,0,90,1,2025-10-29,60-90
671,18,2025-08-13,284196,0,0,0,2025-03-06,Current
672,15,2025-07-07,257609,0,30,1,2024-10-20,Early
673,9,2024-10-03,489891,0,0,1,2023-08-27,Current
674,17,2025-12-27,201014,1,15,0,2023-01-19,Early
675,14,2023-11-14,333006,0,30,0,2022-11-30,Early
676,15,2022-06-22,323813,0,0,0,2022-10-24,Current
677,1,2024-11-21,433363,0,0,0,2022-09-30,Current
678,21,2023-04-17,234844,1,30,0,2022-05-17,Early
679,22,2022-12-04,328060,0,15,1,2025-06-16,Early
680,22,2024-07-03,323022,1,0,0,2023-04-07,Current
681,3,2022-11-12,315129,1,0,0,2023-01-24,Current
682,16,2022-05-07,254720,1,15,1,2025-08-04,Early
683,23,2023-03-03,91235,1,60,0,2024-02-03,30-60
684,25,2023-11-27,331075,0,0,1,2023-04-11,Current
685,11,2025-06-23,142876,0,30,0,2022-08-17,Early
686,12,2022-02-09,50336,0,0,0,2022-04-06,Current
687,10,2024-10-11,355077,0,0,0,2024-01-24,Current
688,16,2024-11-13,357680,0,0,1,2023-07-13,Current
689,8,2023-07-26,119504,1,60,0,2025-05-08,30-60
690,6,2023-02-01,149214,0,0,1,2022-07-15,Current
691,12,2025-07-30,232220,1,30,0,2022-07-02,Early
692,24,2025-05-11,163936,0,0,1,2023-03-18,Current
693,21,2022-11-04,66279,0,120,1,2025-09-21,90+
694,8,2024-05-13,249737,1,60,1,2024-11-10,30-60
695,4,2024-10-30,153751,0,30,0,2023-09-24,Early
696,8,2022-05-31,416577,0,60,0,2025-08-12,30-60
697,18,2025-08-16,121386,0,15,0,2025-02-13,Early
698,5,2023-10-12,136124,0,60,0,2024-01-24,30-60
699,9,2025-02-16,417894,0,0,0,2024-01-06,Current
700,4,2023-12-16,389629,0,0,1,2023-08-12,Current
701,22,2025-03-14,386199,0,15,0,2023-04-07,Early
702,17,2025-07-10,141911,0,0,1,2024-12-26,Current
703,9,2022-07-03,410762,0,0,0,2022-03-04,Current
704,1,2024-08-12,247742,0,0,0,2023-08-23,Current
705,21,2025-03-14,497244,0,0,0,2022-10-26,Current
706,20,2023-02-14,271094,1,15,1,2025-11-11,Early
707,13,2022-02-18,426036,0,0,0,2022-09-16,Current
708,16,2025-02-12,287723,0,90,1,2024-05-23,60-90
709,13,2024-11-03,383272,0,90,0,2025-06-23,60-90
710,14,2022-06-26,461324,1,90,1,2025-12-13,60-90
711,3,2024-02-23,364639,0,0,0,2023-09-30,Current
712,6,2024-07-22,132806,0,0,0,2023-10-22,Current
713,18,2025-09-15,405329,0,90,0,2024-11-29,60-90
714,19,2022-08-30,257605,0,60,1,2024-06-02,30-60
715,5,2025-02-20,280097,0,30,0,2025-06-14,Early
716,15,2025-12-02,495725,0,0,1,2024-01-28,Current
717,25,2025-08-08,247478,0,15,0,2024-03-18,Early
718,2,2022-04-05,220591,1,30,1,2024-02-25,Early
719,10,2025-10-09,361793,0,0,0,2022-04-14,Current
720,24,2023-04-10,215596,0,15,0,2025-11-17,Early
721,18,2023-12-17,214957,0,60,0,2024-01-06,30-60
722,13,2023-10-19,487585,1,30,1,2024-08-22,Early
723,5,2024-04-02,282204,1,0,1,2024-09-21,Current
724,23,2024-11-09,407546,0,15,0,2024-06-30,Early
725,24,2022-06-04,342820,0,120,1,2024-09-02,90+
726,1,2022-05-07,376237,0,15,0,2023-06-30,Early
727,22,2023-06-30,490980,0,30,1,2023-08-11,Early
728,1,2022-11-17,231871,0,30,0,2024-03-13,Early
729,18,2022-05-28,391558,0,30,0,2022-03-08,Early
730,15,2022-08-09,405239,0,30,0,2022-01-08,Early
731,17,2025-03-28,293154,0,0,0,2024-07-28,Current
732,11,2025-03-02,122307,0,0,0,2024-12-20,Current
733,21,2023-11-06,407576,0,0,1,2024-12-07,Current
734,25,2024-04-26,344067,0,0,0,2023-10-26,Current
735,22,2025-07-26,429593,0,0,1,2023-05-17,Current
736,17,2024-08-08,285998,0,0,1,2022-07-30,Current
737,13,2024-11-12,359718,0,60,0,2023-04-24,30-60
738,1,2023-10-07,486607,0,0,0,2024-06-28,Current
739,2,2025-09-02,171757,0,0,0,2025-04-23,Current
740,9,2023-08-18,103664,0,0,1,2024-06-04,Current
741,3,2023-06-10,379528,0,15,1,2025-04-03,Early
742,1,2023-01-06,343171,0,0,1,2023-05-16,Current
743,21,2024-02-14,216536,0,0,0,2023-11-23,Current
744,16,2025-11-22,346629,1,0,1,2023-07-19,Current
745,23,2022-05-28,309438,0,60,0,2025-12-18,30-60
746,6,2023-03-04,200528,1,90,0,2023-07-07,60-90
747,17,2025-05-20,347698,0,90,0,2022-12-17,60-90
748,5,2025-01-14,359066,1,0,1,2022-02-11,Current
749,5,2022-11-30,325553,0,15,1,2022-03-22,Early
750,6,2022-01-28,250399,0,15,0,2024-12-16,Early
751,3,2024-06-01,272472,0,0,1,2023-05-06,Current
752,21,2025-11-06,348783,0,0,1,2024-09-27,Current
753,23,2025-07-28,281182,1,0,0,2024-11-04,Current
754,5,2022-10-29,331836,1,30,0,2025-09-23,Early
755,21,2024-01-18,139037,0,0,0,2023-07-08,Current
756,5,2023-10-17,259912,0,0,0,2022-12-18,Current
757,10,2024-04-20,235272,0,0,0,2022-05-13,Current
758,10,2022-06-29,274135,1,15,0,2022-02-21,Early
759,19,2024-07-30,238487,0,30,1,2022-04-08,Early
760,17,2022-02-11,68074,0,15,0,2023-06-01,Early
761,21,2025-07-14,196621,0,15,0,2025-02-13,Early
762,14,2022-11-17,342107,1,0,0,2024-08-29,Current
763,9,2024-06-08,277434,0,0,0,2023-02-17,Current
764,14,2025-01-09,282679,1,0,1,2023-04-01,Current
765,1,2022-03-12,102265,1,90,0,2023-12-26,60-90
766,19,2025-03-25,66061,0,120,0,2024-04-09,90+
767,13,2023-10-06,209882,0,30,1,2025-02-20,Early
768,13,2024-09-16,163502,1,0,0,2023-05-16,Current
769,4,2023-10-25,334944,0,0,1,2022-12-02,Current
770,1,2025-09-20,428336,1,0,0,2025-05-11,Current
771,17,2025-09-14,306505,0,60,0,2022-06-27,30-60
772,8,2023-04-09,157228,0,30,1,2024-06-29,Early
773,2,2024-02-22,256548,1,60,0,2023-02-28,30-60
774,8,2023-05-18,340198,0,15,0,2025-03-30,Early
775,7,2022-02-17,226469,0,0,0,2022-02-23,Current
776,2,2024-04-08,63233,1,0,0,2022-02-22,Current
777,22,2022-10-05,292277,0,0,1,2022-04-30,Current
778,22,2022-09-10,206140,0,15,1,2025-02-11,Early
779,3,2023-08-25,377871,0,0,0,2022-08-26,Current
780,18,2025-01-29,402754,1,30,0,2023-06-15,Early
781,12,2024-03-17,382597,1,15,1,2023-11-11,Early
782,1,2025-09-29,154135,0,0,1,2023-01-25,Current
783,22,2023-12-05,469048,1,0,0,2023-08-13,Current
784,12,2024-01-08,420608,1,0,1,2025-06-24,Current
785,5,2024-05-25,267314,0,30,0,2023-09-07,Early
786,25,2025-06-28,63682,0,0,0,2023-08-11,Current
787,17,2024-07-27,204455,0,0,1,2023-11-09,Current
788,16,2024-04-12,370304,0,60,0,2023-10-17,30-60
789,15,2025-05-06,274404,0,15,0,2023-06-30,Early
790,23,2024-07-22,335810,1,0,0,2025-09-12,Current
791,15,2024-02-05,370961,0,30,0,2024-06-23,Early
792,5,2022-12-10,141198,0,30,0,2022-02-12,Early
793,21,2022-05-28,477858,0,15,1,2024-11-05,Early
794,14,2024-01-26,91830,0,0,0,2022-08-08,Current
795,2,2022-11-20,60234,0,0,0,2025-07-26,Current
796,11,2024-11-03,107616,0,30,0,2023-07-06,Early
797,19,2023-05-09,321365,0,0,0,2025-05-17,Current
798,7,2025-01-27,192482,0,30,0,2022-01-26,Early
799,6,2023-09-13,261127,1,60,0,2023-07-04,30-60
800,2,2022-04-16,242485,0,60,0,2024-05-05,30-60
801,6,2024-09-29,51051,0,0,1,2024-01-08,Current
802,18,2024-02-06,422673,0,0,0,2025-05-12,Current
803,2,2024-12-05,126918,0,0,1,2025-04-09,Current
804,18,2023-06-06,128116,0,30,0,2022-06-08,Early
805,15,2025-11-24,434370,0,0,1,2024-08-22,Current
806,19,2025-06-16,499779,1,0,0,2024-04-21,Current
807,2,2023-05-07,278931,0,0,1,2024-03-19,Current
808,20,2023-11-01,356901,0,0,0,2023-09-09,Current
809,25,2023-03-07,433152,1,0,1,2023-05-22,Current
810,6,2025-12-12,258547,1,0,0,2023-11-13,Current
811,1,2023-07-21,494473,0,15,1,2023-08-29,Early
812,24,2024-01-15,276572,1,0,1,2022-03-14,Current
813,15,2022-09-14,181379,0,0,1,2024-10-14,Current
814,23,2025-10-09,106889,0,60,0,2023-03-16,30-60
815,10,2023-11-30,276256,1,60,0,2023-07-06,30-60
816,19,2022-12-03,348088,0,0,1,2022-01-16,Current
817,17,2024-06-08,411699,0,0,0,2024-02-27,Current
818,5,2024-03-11,88134,0,30,0,2022-09-11,Early
819,4,2024-11-17,470539,0,0,0,2024-07-04,Current
820,10,2024-05-22,252834,0,0,0,2025-11-07,Current
821,24,2025-10-07,277579,0,0,0,2023-12-23,Current
822,17,2025-01-17,75954,1,0,0,2023-10-06,Current
823,10,2023-03-11,236093,1,15,0,2023-06-17,Early
824,17,2022-01-30,402103,1,60,0,2022-12-24,30-60
825,20,2024-08-04,276999,0,30,0,2022-02-26,Early
826,24,2023-11-20,260938,0,0,1,2022-07-25,Current
827,5,2022-10-25,251499,1,0,0,2025-03-06,Current
828,2,2024-09-19,317136,1,15,0,2024-05-14,Early
829,6,2022-05-02,51961,0,0,0,2025-05-11,Current
830,21,2023-07-23,62497,0,0,1,2025-11-18,Current
831,2,2025-06-07,475767,0,15,0,2024-09-26,Early
832,13,2023-09-28,306446,0,60,0,2025-06-03,30-60
833,11,2024-11-23,498971,0,0,0,2025-11-28,Current
834,11,2022-04-21,325399,1,60,0,2024-07-16,30-60
835,16,2025-03-08,185639,0,0,0,2025-10-09,Current
836,11,2024-04-11,360991,0,0,1,2025-01-16,Current
837,19,2023-05-15,285889,0,0,0,2023-08-04,Current
838,15,2024-04-04,229075,0,15,0,2023-10-10,Early
839,25,2023-06-12,70389,0,30,0,2024-03-14,Early
840,23,2025-09-24,225595,0,15,1,2022-09-13,Early
841,23,2022-12-18,435946,0,0,0,2022-11-09,Current
842,16,2025-10-30,373720,0,0,0,2022-12-12,Current
843,11,2025-05-10,356063,0,15,0,2024-09-07,Early
844,22,2025-05-27,263175,0,0,0,2023-12-11,Current
845,16,2024-06-23,53358,0,0,1,2025-01-28,Current
846,8,2024-05-18,400679,1,90,0,2023-05-11,60-90
847,4,2022-11-24,302557,0,30,0,2023-03-08,Early
848,8,2022-02-17,257596,1,0,0,2025-04-04,Current
849,4,2023-02-18,304488,0,0,0,2023-11-24,Current
850,24,2024-03-02,155982,1,0,0,2025-11-22,Current
851,25,2025-10-28,278129,1,15,1,2025-04-01,Early
852,3,2023-10-13,317842,0,60,0,2022-03-26,30-60
853,3,2022-04-16,378953,0,30,0,2022-02-06,Early
854,18,2023-03-20,143079,0,0,0,2022-01-04,Current
855,19,2023-08-07,105805,1,0,1,2024-11-29,Current
856,19,2024-05-11,212421,0,90,0,2022-12-13,60-90
857,21,2022-09-13,257849,0,120,1,2024-03-12,90+
858,5,2024-01-22,493464,0,0,0,2023-04-01,Current
859,18,2023-01-24,387177,1,0,0,2022-11-09,Current
860,10,2022-10-23,288483,0,0,0,2025-09-29,Current
861,22,2025-02-19,410383,0,60,0,2024-02-27,30-60
862,21,2024-07-17,442551,0,15,0,2023-08-20,Early
863,6,2024-02-12,94041,0,30,0,2024-06-24,Early
864,1,2023-10-18,344098,0,0,0,2025-01-17,Current
865,5,2022-08-04,320146,0,0,0,2025-03-17,Current
866,9,2022-01-13,381927,0,0,0,2022-12-09,Current
867,12,2024-08-14,157524,1,60,0,2023-11-16,30-60
868,14,2024-09-26,268306,0,0,1,2022-03-09,Current
869,2,2022-09-13,437001,0,30,0,2022-05-02,Early
870,17,2024-03-11,69738,0,0,1,2024-01-15,Current
871,14,2024-08-25,322847,0,90,0,2023-01-19,60-90
872,13,2023-04-03,163776,0,60,0,2025-01-03,30-60
873,9,2024-04-14,230494,0,0,1,2024-11-16,Current
874,25,2023-10-18,242971,0,60,0,2022-08-12,30-60
875,15,2023-03-30,455608,0,0,0,2023-04-08,Current
876,25,2023-04-28,356868,0,0,0,2023-01-17,Current
877,22,2022-08-13,344443,1,0,0,2024-10-17,Current
878,15,2023-11-27,327785,0,60,1,2023-05-17,30-60
879,24,2024-07-24,391678,1,60,1,2022-05-05,30-60
880,11,2025-05-29,318449,0,0,0,2025-11-06,Current
881,16,2022-01-05,279334,0,30,0,2022-12-11,Early
882,17,2022-04-16,330926,0,15,1,2022-04-20,Early
883,4,2025-04-23,390401,1,30,0,2023-01-11,Early
884,1,2022-04-29,286371,0,0,0,2022-12-03,Current
885,8,2022-10-27,127963,0,0,0,2024-06-21,Current
886,17,2022-01-19,171987,0,15,0,2023-02-18,Early
887,3,2023-07-26,201638,0,0,1,2023-06-15,Current
888,20,2023-08-10,174591,0,0,0,2023-09-27,Current
889,15,2024-08-27,117766,0,15,0,2024-04-08,Early
890,15,2023-02-10,56511,0,0,0,2022-02-05,Current
891,24,2025-08-01,164816,1,90,1,2025-06-08,60-90
892,22,2024-09-13,299432,0,0,0,2023-09-01,Current
893,14,2024-07-19,469393,0,90,1,2024-05-10,60-90
894,23,2025-10-16,316909,0,0,1,2023-09-02,Current
895,14,2022-06-19,201426,1,0,0,2025-09-04,Current
896,24,2023-08-30,336073,1,0,0,2022-07-29,Current
897,2,2025-06-02,209892,1,30,0,2024-06-06,Early
898,13,2022-06-30,161576,0,30,1,2024-09-02,Early
899,14,2024-08-07,472739,1,0,1,2022-07-17,Current
900,24,2024-05-09,121088,0,0,0,2024-10-09,Current
901,19,2024-08-07,127525,0,15,0,2023-10-29,Early
902,7,2025-03-11,63780,0,0,0,2023-04-01,Current
903,3,2024-08-25,318733,0,30,1,2024-01-12,Early
904,15,2024-07-18,478028,1,0,0,2022-04-25,Current
905,23,2023-07-03,405808,0,15,0,2022-06-07,Early
906,14,2022-12-04,489155,0,30,0,2022-03-10,Early
907,11,2022-08-15,494709,1,120,0,2024-11-15,90+
908,15,2023-01-19,154188,1,15,0,2024-05-19,Early
909,13,2022-08-08,143326,0,0,0,2025-02-08,Current
910,18,2024-07-12,353097,0,0,0,2024-03-01,Current
911,6,2025-11-07,115785,1,15,0,2025-08-18,Early
912,3,2023-05-23,69309,0,0,1,2025-10-23,Current
913,19,2024-01-17,104195,0,60,0,2023-08-15,30-60
914,15,2023-10-14,75901,0,30,0,2024-11-03,Early
915,25,2024-01-12,204648,0,0,0,2022-02-14,Current
916,23,2024-03-08,474724,1,0,0,2022-03-05,Current
917,5,2022-08-02,75464,0,0,0,2024-05-01,Current
